serial,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
27876071,1397583500,2,3,215,553,11431,-1,1090481,0,0,2,1397520000,1397606400,1,0,1,1630,1,0,5,4,8,1402,36
27913371,1403853838,2,3,69,761,41949,-1,1184423,0,0,9,1407110400,1407715200,3,2,2,686,1,0,2,5,100,1433,61
5416248,1406822242,2,3,130,759,28771,-1,773294,0,0,2,1411862400,1412208000,2,0,1,45327,6,0,1,2,50,675,41
6096313,1395323783,37,1,69,986,52072,2060,183398,0,0,1,1403308800,1403913600,2,0,1,21469,1,0,1,6,200,1591,67
32602227,1394405404,2,3,66,174,24103,120,287638,0,0,0,1395964800,1396137600,2,2,1,13605,4,0,1,2,50,368,23
19066101,1409735905,2,3,66,226,26320,-1,24674,1,0,9,1409702400,1409788800,2,0,1,24282,6,0,1,2,50,355,94
15645064,1372533021,2,3,66,174,30055,159,781499,0,0,9,1374278400,1374364800,2,1,1,8279,1,0,2,2,50,1230,68
25419606,1384563090,2,3,6,492,6276,-1,1055624,0,0,3,1387843200,1388188800,2,1,1,1918,1,0,3,5,122,1462,62
35910510,1370771026,34,3,205,155,27146,2377,753774,1,0,9,1373760000,1374019200,2,0,1,45327,6,0,4,2,50,675,41
14136556,1392649079,2,3,66,196,2428,6081,184427,0,0,9,1394755200,1395100800,3,0,2,979,3,1,1,5,100,796,58
26195405,1382051553,37,1,69,727,32549,-1,1085804,0,1,9,1399075200,1399939200,2,0,1,8279,1,0,1,2,50,1230,33
6250147,1408721451,11,3,205,135,36086,65,568590,0,0,1,1410048000,1410134400,1,0,1,11629,1,0,2,2,198,370,26
25916708,1419343704,28,1,68,301,50986,-1,259411,0,0,4,1425600000,1425859200,2,0,1,23484,6,0,1,6,70,19,77
12158593,1361546276,2,3,66,153,5526,2549,1018045,0,1,0,1372636800,1372896000,3,0,1,8214,1,0,1,2,50,649,72
28574554,1386375491,2,3,66,258,10177,-1,543657,0,1,9,1388361600,1388880000,1,0,1,4132,3,1,1,2,50,191,40
8646259,1380474988,2,3,66,220,5686,622,188419,1,1,7,1388016000,1388620800,2,0,1,8791,1,0,4,4,8,110,66
32481297,1391515311,8,4,77,401,20765,-1,1176893,0,0,9,1392768000,1393372800,1,0,1,8808,1,0,1,6,169,28,85
18534314,1367954013,11,3,205,385,44555,375,1033954,0,0,2,1367971200,1368144000,6,0,3,8811,1,0,1,2,198,391,50
32456880,1378852213,2,3,66,174,25112,376,1116947,0,0,9,1389830400,1390176000,2,1,1,12175,6,0,1,2,50,366,28
5791558,1377267445,2,3,66,348,48862,1555,572506,0,1,9,1395187200,1395878400,3,0,1,8864,1,0,2,4,47,1508,84
5117218,1412123080,11,3,205,155,14703,2027,14986,0,1,9,1413417600,1413590400,1,0,1,1891,1,0,1,2,198,380,59
37126705,1366760158,24,2,3,58,28400,-1,479985,0,0,9,1366761600,1366848000,2,0,1,43199,1,0,1,3,106,106,68
30380273,1387230750,2,3,66,258,11857,4746,374716,1,1,0,1404432000,1405555200,2,2,1,18077,1,0,1,6,15,150,82
12158871,1411717832,2,3,66,348,24811,963,1018897,1,0,9,1432339200,1432512000,2,3,1,8268,1,0,1,2,50,682,51
6770214,1398451779,2,3,66,462,27762,6068,733913,0,1,3,1405209600,1405468800,2,0,1,8822,1,0,3,3,130,91,99
24441672,1411457275,2,3,66,258,10330,1422,66038,0,0,2,1413244800,1413676800,1,0,1,23682,6,0,1,2,50,659,34
12541274,1411029295,2,3,66,337,12122,1568,1143010,0,1,0,1416355200,1416700800,2,0,1,11439,1,0,1,4,163,1503,87
34168456,1397147597,2,3,66,174,21092,8812,363241,0,1,0,1397606400,1397779200,1,0,1,8819,1,0,1,3,168,1242,38
32583401,1416935995,2,3,66,348,48862,22,243626,0,0,0,1416960000,1417046400,2,0,1,11929,1,1,1,2,50,529,9
7421211,1398456714,2,3,205,385,46963,2539,121542,0,1,9,1401494400,1401926400,1,0,1,8279,1,0,6,2,50,1230,69
30785790,1392309298,2,3,66,220,2909,90,231939,0,0,9,1395100800,1395360000,4,2,2,28537,6,0,1,2,50,585,77
25298463,1401812336,2,3,66,174,27251,407,671587,0,0,2,1402790400,1402963200,2,0,1,12206,6,1,1,2,50,628,45
7698884,1418634044,11,3,205,354,25315,3735,947765,0,1,9,1431475200,1431820800,2,0,1,8745,1,0,5,6,204,1614,6
23851455,1365502150,11,3,205,385,46963,3527,272710,0,0,9,1367625600,1367712000,2,0,1,8797,1,0,1,6,144,1450,82
23240982,1361616739,2,3,66,153,25334,1964,327829,1,0,9,1362009600,1362268800,1,0,1,11621,1,0,1,2,50,703,96
28708761,1368201869,37,1,69,519,41866,-1,921615,0,1,0,1374019200,1375228800,2,1,1,8268,1,0,1,2,50,682,16
29204917,1411822467,2,3,66,226,42300,654,999681,0,0,1,1416787200,1416960000,2,2,1,14984,1,0,14,2,50,1457,80
6511645,1407500376,2,3,66,174,22368,306,48547,0,0,7,1427414400,1427587200,2,0,1,12826,5,0,1,2,50,1230,72
26783536,1371816484,37,1,69,749,51392,-1,428389,0,0,9,1378684800,1379030400,2,0,1,8254,1,0,1,2,50,365,98
6478099,1409775021,2,3,66,153,23511,417,1182616,0,0,9,1411084800,1411257600,2,0,1,12175,6,0,1,2,50,366,73
33907648,1363519128,2,3,66,348,48862,1592,718502,1,1,1,1366588800,1367020800,2,0,1,11938,1,0,2,4,8,126,64
22490294,1411423032,25,2,23,48,4924,-1,1117905,0,0,3,1416441600,1416614400,1,0,1,43150,1,0,1,3,151,75,3
6848837,1401391328,2,3,66,174,26232,2438,964470,0,1,9,1406764800,1407369600,2,0,1,8268,1,0,1,2,50,682,49
24007522,1415612226,11,3,205,385,1347,1881,863262,0,1,5,1416182400,1416700800,2,0,1,11439,1,0,3,4,163,1503,65
15472132,1408310361,2,3,115,945,4277,-1,314729,0,0,1,1408752000,1408924800,2,2,1,43199,1,0,1,3,106,106,53
11412719,1387317500,2,3,3,50,5703,-1,667340,0,0,9,1387497600,1387584000,1,0,1,8747,1,0,1,3,106,107,2
13044005,1379765949,11,3,205,354,42515,27,418929,0,0,9,1388448000,1388534400,2,0,1,25933,6,0,1,2,198,750,76
8302961,1399104173,2,3,66,174,34571,2555,281973,0,0,9,1404000000,1404172800,4,1,2,14978,6,0,1,2,50,636,21
32064249,1409925874,2,3,66,351,35657,474,11006,0,0,2,1410739200,1410825600,2,0,1,14845,1,0,1,2,50,481,21
6028946,1377454121,8,4,77,977,43726,4586,6780,0,0,9,1389139200,1389312000,4,1,2,8220,1,0,1,3,182,46,62
20985040,1407761509,2,3,66,351,39058,2166,751161,0,0,0,1419033600,1419120000,3,0,1,12826,5,0,2,2,50,1230,21
12007465,1370544575,2,3,66,435,48476,645,465756,0,0,0,1371513600,1372204800,2,2,1,7635,3,0,2,2,50,675,83
14584085,1373043278,13,1,66,442,28620,178,274358,0,0,0,1372982400,1373068800,1,0,1,8235,1,1,1,2,50,406,23
22734664,1373643603,26,0,215,715,136,5060,843153,0,0,5,1402704000,1402963200,2,0,1,8275,1,0,2,4,196,2027,76
4803403,1415816942,2,3,66,174,21420,84,412213,0,0,0,1425600000,1425772800,2,0,1,148,1,0,1,2,50,953,47
29455344,1418671208,2,3,66,226,1834,79,423560,1,0,9,1420761600,1420848000,1,0,1,12320,5,1,1,2,50,350,46
10627795,1401940932,14,1,214,120,38008,-1,71213,0,0,9,1406678400,1406764800,1,2,1,21780,6,0,1,6,208,1480,85
34643915,1396093875,2,3,66,337,15717,1933,815207,1,0,9,1396051200,1396137600,2,0,1,24845,6,0,2,2,50,661,68
16200642,1382865361,2,3,66,174,5938,4,1048857,0,0,1,1387497600,1388361600,2,2,1,12264,6,0,1,2,50,368,19
11721475,1367094592,2,3,66,184,15359,822,650402,0,0,9,1377993600,1378339200,3,1,1,12263,6,0,2,2,50,368,0
2884595,1369683394,2,3,66,442,35390,5029,249790,0,0,4,1370649600,1370736000,1,1,1,12245,6,0,1,6,204,27,97
16836058,1403356399,2,3,66,351,13431,-1,250603,0,0,9,1404432000,1404518400,2,0,1,25870,6,0,6,2,50,465,43
2580317,1391526367,2,3,66,184,2037,951,647069,0,0,9,1391731200,1391904000,2,0,1,8279,1,0,1,2,50,1230,86
5458823,1414842151,48,2,70,47,14566,-1,912495,0,1,4,1415145600,1415318400,2,0,1,635,1,0,1,3,162,1039,60
18871267,1369139010,2,3,24,67,28661,-1,710820,0,1,9,1370476800,1371168000,2,0,1,21226,6,0,1,3,152,73,92
1494633,1404810555,8,4,77,824,15015,444,1154888,0,1,0,1405036800,1405123200,2,1,1,8257,1,0,1,0,63,1108,9
3836876,1408110861,2,3,66,462,28654,1043,313914,0,0,9,1409875200,1410393600,2,1,1,8278,1,0,1,2,50,368,41
22709846,1368631801,2,3,66,174,26232,1,751655,0,0,4,1382745600,1382832000,2,0,1,8279,1,0,1,2,50,1230,68
10541568,1391858887,34,3,205,385,1347,1265,961883,0,1,1,1405382400,1405814400,2,3,1,4454,3,0,3,2,50,682,71
20266979,1400841296,2,3,66,174,49232,7420,1003191,0,0,2,1412726400,1412985600,2,0,1,8286,1,0,1,0,63,1258,9
21697448,1414743034,11,3,205,354,21728,334,709754,0,0,1,1415232000,1415318400,1,0,1,7635,3,0,2,2,50,675,56
34874705,1382442047,2,3,66,459,52918,2528,415982,0,0,1,1390435200,1390521600,2,0,1,12217,6,0,1,2,50,365,49
4967206,1412780687,11,3,205,155,53078,159,825353,0,0,5,1413072000,1413158400,3,2,2,1835,1,0,4,2,198,378,28
9648281,1405238329,2,3,66,442,46296,1181,1923,0,0,9,1405641600,1405900800,2,2,2,12175,6,0,1,2,50,366,21
14033514,1416940109,23,1,1,441,47330,-1,1070491,1,1,0,1424908800,1425081600,2,0,1,8803,1,0,1,3,151,69,46
17487792,1400613000,2,3,154,196,38140,-1,716585,0,0,9,1400803200,1400889600,2,0,1,8252,1,0,4,6,170,313,68
5423003,1398190212,2,3,231,48,2982,-1,794706,0,0,9,1398211200,1398297600,2,0,1,8818,1,0,1,3,99,88,99
35248952,1388503704,2,3,215,646,51733,735,602771,1,0,9,1394150400,1394668800,3,0,1,8824,1,0,1,4,8,118,92
4439652,1415977251,28,1,68,335,40465,-1,682884,0,1,5,1418342400,1418428800,2,0,1,134,3,0,1,6,77,2,6
25693480,1389344508,2,3,44,29,40365,-1,758047,0,1,6,1391299200,1391644800,2,0,1,8791,1,0,1,4,8,110,65
27938187,1396953994,2,3,66,143,16659,200,56125,0,0,5,1397260800,1397347200,4,0,1,8265,1,0,1,2,50,647,40
14700933,1408970307,26,0,215,817,13087,-1,615918,0,1,5,1419120000,1419552000,2,2,1,8250,1,0,1,2,50,628,1
7384065,1413480844,2,3,66,256,53274,738,33357,0,0,2,1414713600,1414800000,1,0,1,12757,5,0,1,2,50,659,91
17255072,1416940894,2,3,66,226,43575,954,135945,0,1,9,1441065600,1441584000,2,0,1,5405,6,0,4,4,8,126,66
29252672,1414012062,2,3,29,194,28215,-1,1123903,0,0,9,1414108800,1414281600,2,0,1,448,1,0,1,3,115,159,58
5064078,1417363378,2,3,66,337,39435,592,1101861,0,0,9,1419033600,1419120000,2,0,1,43,1,1,1,2,50,428,43
10374770,1415806719,2,3,154,535,35261,-1,310062,0,1,9,1418428800,1418947200,2,0,1,20038,6,0,1,0,87,58,84
15357268,1371761623,25,2,23,48,4924,-1,6399,0,0,1,1372896000,1373241600,3,0,1,8747,1,0,2,3,106,107,98
34385150,1374355106,2,3,66,258,21428,1490,1109493,0,1,9,1393545600,1393804800,2,0,1,8250,1,0,1,2,50,628,45
22568476,1361146264,2,3,66,174,43471,3,182624,1,0,9,1361232000,1361491200,1,0,1,44690,6,0,2,2,50,366,5
29555136,1394569654,2,3,66,258,27462,1167,687296,0,1,0,1398988800,1399593600,2,0,1,8260,1,0,2,2,50,701,0
19694130,1415024686,2,3,66,321,42936,-1,537999,0,0,1,1415923200,1416096000,3,0,1,11842,1,0,1,2,50,533,16
20379210,1374019997,2,3,215,919,47041,446,116339,0,0,9,1375747200,1376006400,2,2,1,8278,1,0,1,2,50,368,95
28448385,1419684095,24,2,3,65,26089,-1,212920,0,0,1,1424044800,1424390400,2,0,1,8290,1,0,2,6,15,38,67
32115076,1381948172,2,3,66,184,28655,1674,138666,0,1,9,1406419200,1407024000,2,0,1,8791,1,0,1,4,8,110,83
6848970,1377691327,24,2,3,50,5224,-1,964522,0,0,4,1379116800,1380067200,2,0,1,20113,6,0,1,3,5,1701,12
9557495,1365657898,2,3,66,314,45853,801,876954,0,1,9,1367971200,1368662400,2,0,1,8268,1,0,1,2,50,682,5
34450921,1397226715,2,3,66,220,10781,338,120939,0,0,1,1397260800,1397347200,2,0,1,14984,1,0,1,2,50,1457,17
18077701,1418078511,15,1,55,12,40448,-1,1046024,0,1,0,1422835200,1423008000,2,0,1,8806,1,0,1,6,105,22,6
7224929,1369596056,2,3,23,48,4924,-1,789492,0,0,9,1373068800,1373673600,4,0,2,12602,5,0,2,2,50,628,51
21912518,1412935143,24,2,3,50,22013,-1,232869,0,0,2,1415836800,1415923200,1,0,1,8744,1,0,1,3,106,108,59
28205171,1411900172,11,3,205,339,40830,1887,777967,0,0,3,1419638400,1419811200,4,0,1,13441,4,0,1,2,50,682,10
32127421,1381028795,34,3,63,229,36471,1258,180503,1,0,9,1381190400,1381622400,2,0,1,33657,6,0,1,5,194,1528,78
16495023,1397540468,2,3,66,447,902,4573,596078,0,0,9,1407628800,1407974400,2,1,1,30337,1,0,1,6,70,10,58
12868954,1376797269,8,4,77,824,55926,-1,1052675,0,0,9,1378684800,1379376000,1,0,1,20227,1,0,1,3,182,62,58
2886797,1408254480,11,3,205,354,33137,1171,256827,0,0,0,1424822400,1424995200,5,0,1,11353,1,0,1,2,50,699,10
18004216,1392218672,2,3,66,447,26946,-1,837793,0,0,9,1397001600,1397088000,2,0,1,12189,6,1,2,2,50,637,95
24158983,1394105870,11,3,205,135,36086,4586,206867,0,1,3,1396742400,1397174400,2,0,1,8745,1,0,3,6,204,27,86
9559587,1417796650,2,3,66,174,0,1577,882975,0,1,9,1430092800,1430438400,1,0,1,8810,1,0,1,4,8,1532,31
20677177,1406200356,2,3,66,403,18069,2288,1008690,0,1,0,1407974400,1408147200,2,0,1,287,3,0,1,2,50,972,51
37536250,1406972036,32,1,62,25,27586,-1,759470,0,0,9,1412812800,1413072000,2,0,1,8267,1,0,1,2,50,675,70
20404444,1413649184,2,3,66,220,15627,-1,196924,0,0,9,1418947200,1419292800,4,0,3,4454,3,0,1,2,50,682,33
7207711,1415722987,2,3,66,462,52482,5667,741983,0,0,3,1419292800,1419552000,2,0,1,8746,1,0,1,6,105,29,22
36140544,1374252936,2,3,66,174,24103,6339,424596,0,0,1,1380153600,1380585600,2,1,1,8746,1,0,3,6,105,29,37
16991713,1412680826,2,3,66,174,17494,424,649977,0,0,9,1417046400,1417305600,3,0,1,8278,1,0,1,2,50,368,37
19356324,1407598385,34,3,205,135,33956,201,799336,0,0,1,1409270400,1409529600,2,2,1,5649,1,1,1,2,50,1649,90
16596346,1362935827,2,3,66,174,16634,4200,859901,0,0,9,1369267200,1369612800,2,0,1,11917,1,0,2,0,140,59,93
24203960,1365076267,2,3,68,335,34320,-1,395200,0,0,2,1368662400,1369008000,2,0,1,25123,1,0,2,6,212,37,62
16244813,1417806945,2,3,66,311,42563,3280,1164979,0,0,9,1419379200,1419811200,2,0,1,8253,1,0,1,6,70,19,86
4991223,1360155472,2,3,66,226,42300,1746,904926,0,1,4,1362441600,1362787200,1,0,1,8250,1,1,1,2,50,628,45
15881601,1359786282,37,1,69,761,41949,-1,207259,0,0,9,1360195200,1360368000,2,1,1,48593,6,0,1,6,77,132,82
19368565,1363450964,34,3,205,155,42000,181,832767,0,0,9,1363478400,1363737600,1,0,1,26412,6,0,2,2,198,399,91
2207972,1406361553,2,3,66,448,17552,355,816118,1,0,0,1407456000,1407801600,2,0,1,24644,1,0,1,2,50,502,72
26883736,1375534752,2,3,66,174,5938,116,716690,0,0,9,1375660800,1375747200,2,0,1,13228,4,0,1,2,50,365,17
34474703,1360059516,11,3,205,155,8613,1077,202242,0,0,9,1361059200,1361577600,2,1,1,12215,6,0,1,2,50,365,98
15523603,1416474415,11,3,205,343,37594,2155,458525,0,0,5,1420416000,1421020800,2,0,1,11938,1,0,1,4,8,126,87
27264382,1363331455,2,3,12,790,53139,-1,604972,0,0,9,1363564800,1363737600,1,0,1,1014,1,0,3,3,92,168,30
17383048,1396228833,2,3,66,331,47654,668,464513,1,0,9,1403222400,1403568000,2,0,1,8230,1,0,1,2,50,637,18
34286877,1392463570,2,3,198,208,54488,-1,793647,0,0,9,1396569600,1396656000,1,0,1,8220,1,0,1,3,182,46,63
35976107,1410606800,8,4,77,520,14746,1228,995336,0,0,9,1417564800,1417737600,1,0,1,8812,1,0,2,0,34,85,9
22764600,1412463656,23,1,1,165,8841,816,968823,0,1,1,1417737600,1417910400,2,0,1,8255,1,0,1,6,77,20,29
5415831,1413893794,2,3,66,348,36409,-1,771985,0,0,9,1415836800,1416009600,2,0,1,29177,4,0,1,2,50,675,91
22743394,1410250676,2,3,66,403,46386,659,868983,0,0,9,1417651200,1417910400,2,0,1,8267,1,0,1,2,50,675,97
36790085,1414487531,2,3,66,363,8439,1015,437988,0,0,2,1417737600,1417910400,2,0,1,11353,1,0,3,2,50,699,23
34283138,1412117106,17,1,133,31,55961,-1,784803,0,1,9,1414022400,1414540800,2,1,1,53533,3,0,1,6,70,19,28
34880865,1369946626,2,3,130,759,28771,-1,440716,0,0,9,1372377600,1372809600,2,0,1,8279,1,0,1,2,50,1230,86
7297341,1387185566,2,3,66,174,26774,171,1007560,0,0,3,1392336000,1392508800,1,0,1,24374,6,0,1,2,50,627,79
26007201,1363989850,2,3,66,174,26232,7928,558251,0,1,1,1387324800,1388448000,1,0,1,8220,1,0,1,3,182,46,46
10867132,1365030401,8,4,77,824,53696,-1,1001887,0,0,0,1377302400,1377561600,1,0,1,8253,1,0,1,6,70,19,33
34749901,1378418802,25,2,23,48,4924,-1,1192767,0,0,1,1379635200,1379808000,2,0,1,21084,6,0,1,3,106,108,59
30267164,1372269680,2,3,130,759,28771,-1,93164,0,0,9,1374796800,1374969600,2,0,1,12217,6,0,2,2,50,365,42
22507711,1417414436,24,2,3,50,4753,-1,1179704,0,0,0,1430611200,1430784000,3,0,1,8790,1,0,1,6,199,5,36
32536343,1411547007,2,3,66,448,2433,2293,97331,0,1,9,1412812800,1413158400,2,0,1,12217,6,0,1,2,50,365,77
15309744,1390926638,2,3,66,184,18716,14,1088841,0,1,9,1392076800,1392163200,1,0,1,8236,1,1,1,2,50,656,68
37577642,1361020181,2,3,66,363,16463,-1,894068,0,0,9,1362614400,1362700800,1,0,1,8267,1,0,1,2,50,675,23
30310906,1415602967,2,3,66,348,8894,3737,221508,0,0,0,1419206400,1419292800,4,0,2,21238,6,0,3,6,204,1781,43
7547193,1412774443,2,3,66,462,49272,4788,492922,0,1,9,1421193600,1421539200,1,0,1,8253,1,0,1,6,70,19,98
21260778,1402685351,2,3,66,322,44140,4693,428178,0,0,9,1405641600,1405728000,1,0,1,8240,1,0,1,6,79,16,11
20320534,1391380110,24,2,3,50,5703,-1,1179828,0,0,9,1392508800,1392681600,2,1,1,52943,6,0,1,3,162,1047,44
20409462,1417452255,11,3,205,354,27538,-1,217171,0,1,1,1421366400,1421884800,2,0,1,8864,1,0,2,4,47,1508,52
22852999,1389657881,2,3,63,480,38276,2962,80422,0,0,9,1391212800,1391385600,1,0,1,468,1,0,1,3,48,153,40
2839237,1397140877,2,3,141,192,44356,-1,138243,1,0,1,1408147200,1408492800,2,0,1,45326,6,0,1,2,50,675,70
11543324,1400705582,11,3,205,135,30464,2388,1144353,0,0,9,1425168000,1425772800,2,2,1,8791,1,0,2,4,8,110,65
34217916,1415995239,11,3,205,155,14703,1156,551590,0,0,0,1425859200,1425945600,2,2,1,21648,4,0,1,2,50,368,68
31758138,1383140015,2,3,66,462,19687,2668,392874,0,0,2,1387929600,1388102400,2,2,1,669,3,0,1,2,50,212,0
27288288,1418062669,11,3,205,344,21437,5828,672524,0,1,9,1434153600,1434672000,2,0,1,11917,1,0,1,0,140,59,92
33147937,1396890136,2,3,66,174,44951,7307,718345,0,0,0,1408233600,1408492800,2,1,1,20404,6,0,1,3,82,230,61
32849360,1369684953,2,3,66,459,14016,-1,1022382,0,0,3,1370304000,1370649600,2,0,1,8223,1,0,3,2,50,690,6
10826466,1409368831,2,3,66,356,34525,-1,842692,0,0,0,1411344000,1411430400,2,0,1,23395,6,0,1,2,50,734,32
37369955,1379781471,2,3,66,348,53377,215,155700,1,0,9,1379721600,1379808000,2,0,1,8291,1,0,1,2,50,191,68
19552572,1402393811,2,3,66,174,7015,225,133835,0,1,2,1404000000,1404086400,2,0,1,8250,1,0,1,2,50,628,79
4938091,1376908001,34,3,231,60,46003,-1,750787,0,0,9,1377216000,1377475200,2,0,1,8221,1,0,1,3,99,47,60
26071869,1414602363,8,4,205,354,25315,2175,750498,0,0,2,1420156800,1420416000,3,0,1,12214,6,0,1,2,50,365,4
16937192,1409665809,2,3,66,258,28235,-1,505891,0,0,9,1410134400,1410393600,2,0,2,4592,3,1,1,2,50,637,48
24799237,1362087652,2,3,66,447,30740,-1,145289,0,1,1,1363305600,1364083200,2,0,1,8855,1,0,1,2,50,213,26
17074993,1379142317,2,3,66,467,50447,-1,859766,0,1,4,1388188800,1388707200,6,0,3,8791,1,0,1,4,8,110,65
7763350,1409652948,2,3,66,322,26592,1723,1150866,0,1,2,1411862400,1411948800,2,0,1,44191,8,0,2,2,50,1230,83
25876887,1357576033,11,3,205,339,10935,2566,138041,0,0,3,1365897600,1366156800,2,0,1,26975,6,0,1,2,50,712,10
14740133,1418192483,2,3,66,254,46142,4933,717883,0,0,0,1424304000,1424563200,2,0,1,8740,1,0,1,6,105,12,85
4945878,1376066409,2,3,66,196,2428,3671,768142,0,0,1,1382572800,1382745600,1,0,1,12213,6,0,2,6,70,19,25
24320962,1380228529,11,3,205,135,34614,166,828945,0,0,1,1381708800,1381795200,1,0,1,613,1,0,1,2,50,1654,7
7203229,1417019078,2,3,66,174,16019,213,731283,1,0,2,1434585600,1434931200,2,0,1,8250,1,0,1,2,50,628,51
33082745,1366909246,34,3,205,155,13951,109,507331,0,0,9,1367625600,1367712000,2,0,1,8281,1,0,1,2,50,663,70
33165516,1406137042,2,3,66,348,44584,982,767327,1,0,3,1416528000,1417132800,2,3,1,8268,1,0,1,2,50,682,39
24568689,1407686419,2,3,66,314,24212,2283,558475,0,0,4,1408406400,1408752000,2,0,1,8278,1,0,2,2,50,368,34
27911778,1415265980,24,2,3,60,48415,-1,1181782,0,0,2,1430611200,1430697600,2,0,1,1645,1,0,1,6,204,1115,8
4949102,1412751508,2,3,80,38,52486,-1,775975,1,0,0,1414281600,1414454400,2,0,1,11623,1,0,2,6,204,1449,61
1684539,1417775079,2,3,66,226,50659,751,521872,0,0,9,1420156800,1420243200,1,0,1,12615,5,0,2,2,50,676,28
14890084,1413726692,2,3,66,356,22202,4679,1146261,0,1,9,1425254400,1426291200,2,1,1,11919,1,0,4,0,140,59,96
20416406,1371768453,24,2,3,64,22203,-1,229835,0,0,9,1388534400,1388620800,2,2,1,8225,1,0,1,4,124,1939,85
5708423,1384169843,2,3,66,174,9890,858,340763,0,0,2,1385251200,1385337600,2,0,1,23541,6,0,1,2,50,660,68
37633838,1399221649,8,4,77,824,15015,9297,1073154,0,0,0,1412380800,1412812800,2,0,1,8245,1,0,1,6,22,245,64
16346838,1371038941,2,3,66,196,2428,4053,220183,0,0,9,1377043200,1377129600,2,1,1,21656,6,0,2,6,7,8,83
8071730,1410040630,2,3,66,462,52482,1104,808655,0,0,9,1428105600,1428710400,2,2,1,23682,6,0,1,2,50,659,94
29334692,1411463568,34,3,205,354,21728,103,106342,0,0,9,1411603200,1411689600,2,0,1,26227,6,0,1,2,198,384,69
4889749,1403370680,17,1,133,20,3392,-1,624761,0,0,5,1406678400,1407456000,2,0,1,1918,1,0,1,5,122,1462,44
6686227,1404044360,2,3,66,351,39058,405,509150,0,0,9,1404604800,1405209600,1,3,1,8267,1,0,1,2,50,675,69
23102392,1415802387,18,2,119,0,27731,-1,1015205,0,0,0,1417219200,1417305600,2,0,1,13941,6,0,1,3,171,61,40
31988763,1381322628,2,3,66,351,43156,936,1014534,0,0,5,1384387200,1384732800,2,0,1,8266,1,0,1,2,50,411,19
35097303,1393753645,24,2,3,71,36693,-1,12851,0,0,5,1394582400,1394668800,1,0,1,43204,6,0,4,3,106,106,82
6826226,1399373486,2,3,66,348,48862,4014,905611,0,1,9,1409529600,1409616000,2,0,1,8806,1,0,3,6,105,22,82
6613034,1407684242,2,3,66,442,17871,1400,301845,0,1,0,1408924800,1409184000,0,0,1,8291,1,0,1,2,50,191,18
14977728,1360263062,2,3,30,11,38079,-1,185744,0,0,9,1370044800,1370131200,1,0,1,21232,1,0,1,6,204,1781,67
19007841,1380554235,2,3,66,340,43356,106,1094379,0,0,9,1382054400,1382227200,2,0,1,11626,1,0,2,2,50,668,32
23898662,1408089681,2,3,68,335,12587,-1,433792,0,0,9,1408060800,1408147200,1,0,1,21958,6,0,1,6,68,275,59
12844759,1375515311,8,4,77,824,11806,3913,991555,1,0,9,1384473600,1384646400,4,0,2,8819,1,0,5,3,168,1242,25
32863746,1375389868,2,3,66,258,44491,3974,1068947,0,0,9,1379548800,1379808000,3,0,1,23479,6,0,1,6,70,19,51
9132745,1400599552,2,3,66,448,53484,-1,597517,1,1,9,1428105600,1428537600,2,2,1,8864,1,0,2,4,47,1508,66
36826568,1388909704,11,3,205,135,36086,5292,602612,0,0,2,1400544000,1400716800,3,2,2,48157,6,0,1,3,126,232,36
7283829,1366130454,2,3,23,48,4924,-1,962847,0,0,9,1367884800,1367971200,2,0,1,8819,1,0,2,3,168,1242,11
36734474,1419511524,34,3,205,155,26400,41,255419,0,0,9,1429315200,1429401600,2,0,1,8288,1,0,1,2,198,399,6
11132612,1362051720,2,3,66,337,11887,5697,822585,0,1,3,1365724800,1365811200,2,0,1,8081,3,0,2,3,0,798,62
17698798,1368697520,2,3,66,184,2037,63,38451,0,0,9,1369353600,1369440000,2,0,1,25094,6,0,1,2,50,666,53
22106140,1396228672,24,2,3,50,5703,-1,944865,1,0,9,1405382400,1405555200,2,0,1,8740,1,0,5,6,105,12,43
8165165,1385727252,11,3,205,135,24414,2492,1104006,0,1,9,1388620800,1389830400,2,0,1,8810,1,0,2,4,8,1532,61
32644976,1417199229,2,3,66,337,16618,3623,406134,0,1,9,1429315200,1430006400,2,0,1,8745,1,1,1,6,204,27,75
29142444,1407748179,2,3,66,189,17017,1152,833069,0,1,9,1409011200,1409270400,1,0,1,11373,1,0,1,4,128,1400,75
11684196,1401818807,2,3,66,442,23445,1027,517158,0,0,0,1409356800,1409443200,1,0,1,11353,1,0,1,2,50,699,18
3585377,1385128800,2,3,105,45,10236,-1,921257,0,0,9,1385164800,1385251200,1,0,1,12189,6,1,1,2,50,637,19
26563784,1418220866,2,3,82,862,48871,-1,970928,1,0,2,1418169600,1418256000,8,0,3,11639,1,0,2,4,84,2103,31
9788959,1405675549,2,3,66,442,35390,4638,523409,0,0,9,1409097600,1409270400,1,0,1,23253,1,0,1,6,70,762,25
7474180,1410870331,2,3,66,174,48479,315,280950,0,0,2,1419897600,1420070400,2,0,1,12214,6,0,1,2,50,365,23
